model,sample.id,experiment,chrom,contigStart,contigEnd,peaks,bases
macs2.default,McGill0079,H3K36me3,chrUn_gl000237,0,45867,2,45867
macs2.broad,McGill0059,H3K4me3,chrUn_gl000237,0,45867,10,45867
macs2.default,McGill0059,H3K4me3,chrUn_gl000237,0,45867,24,45867
macs2.default,McGill0029,H3K4me3,chrUn_gl000237,0,45867,1,45867
macs2.broad,McGill0029,H3K4me3,chrUn_gl000237,0,45867,1,45867
macs2.broad,McGill0095,H3K4me3,chrUn_gl000237,0,45867,4,45867
macs2.broad,McGill0267,H3K4me3,chrUn_gl000237,0,45867,2,45867
macs2.default,McGill0267,H3K4me3,chrUn_gl000237,0,45867,5,45867
macs2.default,McGill0095,H3K4me3,chrUn_gl000237,0,45867,5,45867
macs2.broad,McGill0002,H3K4me3,chrUn_gl000237,0,45867,1,45867
macs2.default,McGill0002,H3K4me3,chrUn_gl000237,0,45867,1,45867
macs2.broad,McGill0059,H3K4me3,chrUn_gl000239,0,33824,8,33824
macs2.default,McGill0106,H3K4me3,chrUn_gl000239,0,33824,16,33824
macs2.broad,McGill0106,H3K4me3,chrUn_gl000239,0,33824,9,33824
macs2.default,McGill0104,H3K4me3,chrUn_gl000239,0,33824,14,33824
macs2.broad,McGill0104,H3K4me3,chrUn_gl000239,0,33824,10,33824
macs2.default,McGill0101,H3K4me3,chrUn_gl000239,0,33824,32,33824
macs2.broad,McGill0101,H3K4me3,chrUn_gl000239,0,33824,8,33824
macs2.default,McGill0059,H3K4me3,chrUn_gl000239,0,33824,16,33824
macs2.broad,McGill0058,H3K4me3,chrUn_gl000239,0,33824,6,33824
macs2.default,McGill0058,H3K4me3,chrUn_gl000239,0,33824,8,33824
macs2.broad,McGill0102,H3K4me3,chrUn_gl000239,0,33824,9,33824
macs2.default,McGill0102,H3K4me3,chrUn_gl000239,0,33824,18,33824
macs2.broad,McGill0107,H3K4me3,chrUn_gl000239,0,33824,5,33824
macs2.default,McGill0107,H3K4me3,chrUn_gl000239,0,33824,5,33824
macs2.broad,McGill0322,H3K4me3,chrUn_gl000239,0,33824,3,33824
macs2.default,McGill0322,H3K4me3,chrUn_gl000239,0,33824,6,33824
macs2.broad,McGill0002,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.default,McGill0002,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.broad,McGill0095,H3K4me3,chrUn_gl000239,0,33824,2,33824
macs2.default,McGill0095,H3K4me3,chrUn_gl000239,0,33824,2,33824
macs2.broad,McGill0029,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.default,McGill0029,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.broad,McGill0267,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.default,McGill0267,H3K4me3,chrUn_gl000239,0,33824,1,33824
macs2.broad,McGill0322,H3K4me3,chrUn_gl000240,0,41933,3,41933
macs2.default,McGill0322,H3K4me3,chrUn_gl000240,0,41933,4,41933
macs2.broad,McGill0059,H3K4me3,chrUn_gl000240,0,41933,11,41933
macs2.default,McGill0059,H3K4me3,chrUn_gl000240,0,41933,16,41933
macs2.default,McGill0058,H3K4me3,chrUn_gl000240,0,41933,11,41933
macs2.broad,McGill0058,H3K4me3,chrUn_gl000240,0,41933,7,41933
macs2.broad,McGill0101,H3K4me3,chrUn_gl000240,0,41933,13,41933
macs2.default,McGill0101,H3K4me3,chrUn_gl000240,0,41933,20,41933
macs2.default,McGill0104,H3K4me3,chrUn_gl000240,0,41933,10,41933
macs2.broad,McGill0104,H3K4me3,chrUn_gl000240,0,41933,7,41933
macs2.default,McGill0102,H3K4me3,chrUn_gl000240,0,41933,10,41933
macs2.broad,McGill0102,H3K4me3,chrUn_gl000240,0,41933,7,41933
macs2.broad,McGill0106,H3K4me3,chrUn_gl000240,0,41933,7,41933
macs2.default,McGill0106,H3K4me3,chrUn_gl000240,0,41933,11,41933
macs2.broad,McGill0107,H3K4me3,chrUn_gl000240,0,41933,4,41933
macs2.default,McGill0107,H3K4me3,chrUn_gl000240,0,41933,5,41933
macs2.default,McGill0091,H3K4me3,chrUn_gl000240,0,41933,3,41933
macs2.broad,McGill0091,H3K4me3,chrUn_gl000240,0,41933,3,41933
macs2.default,McGill0025,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.broad,McGill0025,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.default,McGill0095,H3K4me3,chrUn_gl000240,0,41933,3,41933
macs2.broad,McGill0095,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.broad,McGill0011,H3K36me3,chrUn_gl000240,0,41933,1,41933
macs2.default,McGill0011,H3K36me3,chrUn_gl000240,0,41933,1,41933
macs2.broad,McGill0002,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.default,McGill0002,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.broad,McGill0007,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.default,McGill0007,H3K4me3,chrUn_gl000240,0,41933,1,41933
macs2.default,McGill0101,H3K4me3,chrUn_gl000241,0,42152,25,42152
macs2.broad,McGill0101,H3K4me3,chrUn_gl000241,0,42152,13,42152
macs2.default,McGill0104,H3K4me3,chrUn_gl000241,0,42152,20,42152
macs2.broad,McGill0104,H3K4me3,chrUn_gl000241,0,42152,12,42152
macs2.default,McGill0102,H3K4me3,chrUn_gl000241,0,42152,17,42152
macs2.broad,McGill0102,H3K4me3,chrUn_gl000241,0,42152,9,42152
macs2.broad,McGill0106,H3K4me3,chrUn_gl000241,0,42152,7,42152
macs2.broad,McGill0095,H3K4me3,chrUn_gl000241,0,42152,6,42152
macs2.default,McGill0095,H3K4me3,chrUn_gl000241,0,42152,7,42152
macs2.default,McGill0058,H3K4me3,chrUn_gl000241,0,42152,12,42152
macs2.broad,McGill0058,H3K4me3,chrUn_gl000241,0,42152,8,42152
macs2.broad,McGill0059,H3K4me3,chrUn_gl000241,0,42152,9,42152
macs2.broad,McGill0107,H3K4me3,chrUn_gl000241,0,42152,7,42152
macs2.default,McGill0107,H3K4me3,chrUn_gl000241,0,42152,9,42152
macs2.default,McGill0059,H3K4me3,chrUn_gl000241,0,42152,17,42152
macs2.default,McGill0322,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0322,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0106,H3K4me3,chrUn_gl000241,0,42152,13,42152
macs2.broad,McGill0006,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0006,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0029,H3K4me3,chrUn_gl000241,0,42152,12,42152
macs2.broad,McGill0029,H3K4me3,chrUn_gl000241,0,42152,10,42152
macs2.broad,McGill0025,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0025,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0009,H3K36me3,chrUn_gl000241,0,42152,5,42152
macs2.broad,McGill0009,H3K36me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0009,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.default,McGill0009,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0011,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0106,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0106,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0011,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0079,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0079,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0107,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0107,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0322,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0322,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0091,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0091,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0004,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0004,H3K36me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0029,H3K36me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0029,H3K36me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0019,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0019,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0079,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0015,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0015,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0022,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0022,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0036,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0036,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0037,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0037,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0012,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0012,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0013,H3K4me3,chrUn_gl000241,0,42152,3,42152
macs2.broad,McGill0013,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0008,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0008,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0079,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0003,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0003,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0023,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0014,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0014,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0002,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0002,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0027,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0023,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0005,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0005,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0027,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0011,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.default,McGill0016,H3K4me3,chrUn_gl000241,0,42152,2,42152
macs2.broad,McGill0016,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.broad,McGill0011,H3K4me3,chrUn_gl000241,0,42152,1,42152
macs2.default,McGill0022,H3K36me3,chrUn_gl000242,0,43523,2,43523
macs2.broad,McGill0022,H3K36me3,chrUn_gl000242,0,43523,2,43523
macs2.broad,McGill0023,H3K36me3,chrUn_gl000242,0,43523,1,43523
macs2.default,McGill0023,H3K36me3,chrUn_gl000242,0,43523,1,43523
macs2.broad,McGill0003,H3K4me3,chrUn_gl000242,0,43523,1,43523
macs2.default,McGill0003,H3K4me3,chrUn_gl000242,0,43523,1,43523
macs2.broad,McGill0013,H3K36me3,chrUn_gl000242,0,43523,1,43523
macs2.default,McGill0013,H3K36me3,chrUn_gl000242,0,43523,1,43523
macs2.broad,McGill0102,H3K4me3,chrUn_gl000243,0,43341,12,43341
macs2.default,McGill0102,H3K4me3,chrUn_gl000243,0,43341,19,43341
macs2.broad,McGill0091,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0091,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0107,H3K4me3,chrUn_gl000243,0,43341,5,43341
macs2.default,McGill0107,H3K4me3,chrUn_gl000243,0,43341,5,43341
macs2.broad,McGill0059,H3K4me3,chrUn_gl000243,0,43341,8,43341
macs2.default,McGill0059,H3K4me3,chrUn_gl000243,0,43341,14,43341
macs2.broad,McGill0101,H3K4me3,chrUn_gl000243,0,43341,15,43341
macs2.default,McGill0101,H3K4me3,chrUn_gl000243,0,43341,24,43341
macs2.broad,McGill0058,H3K4me3,chrUn_gl000243,0,43341,8,43341
macs2.default,McGill0058,H3K4me3,chrUn_gl000243,0,43341,9,43341
macs2.broad,McGill0106,H3K4me3,chrUn_gl000243,0,43341,4,43341
macs2.default,McGill0106,H3K4me3,chrUn_gl000243,0,43341,4,43341
macs2.default,McGill0104,H3K4me3,chrUn_gl000243,0,43341,10,43341
macs2.broad,McGill0104,H3K4me3,chrUn_gl000243,0,43341,9,43341
macs2.default,McGill0079,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.broad,McGill0079,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.broad,McGill0267,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.default,McGill0267,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.broad,McGill0005,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.default,McGill0005,H3K4me3,chrUn_gl000243,0,43341,2,43341
macs2.broad,McGill0322,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0095,H3K4me3,chrUn_gl000243,0,43341,3,43341
macs2.broad,McGill0011,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0095,H3K4me3,chrUn_gl000243,0,43341,3,43341
macs2.default,McGill0011,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0322,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0012,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0022,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0022,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0012,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0013,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0013,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0008,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0008,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0014,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.default,McGill0014,H3K4me3,chrUn_gl000243,0,43341,1,43341
macs2.broad,McGill0029,H3K4me3,chrUn_gl000244,0,39929,2,39929
macs2.default,McGill0029,H3K4me3,chrUn_gl000244,0,39929,2,39929
macs2.broad,McGill0025,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.default,McGill0025,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.broad,McGill0059,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.default,McGill0059,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.broad,McGill0104,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.default,McGill0104,H3K4me3,chrUn_gl000244,0,39929,1,39929
macs2.broad,McGill0058,H3K4me3,chrUn_gl000245,0,36651,4,36651
macs2.broad,McGill0104,H3K4me3,chrUn_gl000245,0,36651,2,36651
macs2.broad,McGill0106,H3K4me3,chrUn_gl000245,0,36651,7,36651
macs2.default,McGill0106,H3K4me3,chrUn_gl000245,0,36651,10,36651
macs2.broad,McGill0101,H3K4me3,chrUn_gl000245,0,36651,2,36651
macs2.broad,McGill0095,H3K4me3,chrUn_gl000245,0,36651,3,36651
macs2.default,McGill0095,H3K4me3,chrUn_gl000245,0,36651,3,36651
macs2.default,McGill0058,H3K4me3,chrUn_gl000245,0,36651,6,36651
macs2.broad,McGill0059,H3K4me3,chrUn_gl000245,0,36651,6,36651
macs2.default,McGill0101,H3K4me3,chrUn_gl000245,0,36651,9,36651
macs2.default,McGill0104,H3K4me3,chrUn_gl000245,0,36651,3,36651
macs2.default,McGill0059,H3K4me3,chrUn_gl000245,0,36651,12,36651
macs2.default,McGill0102,H3K4me3,chrUn_gl000245,0,36651,10,36651
macs2.broad,McGill0102,H3K4me3,chrUn_gl000245,0,36651,5,36651
macs2.default,McGill0091,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.broad,McGill0091,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.broad,McGill0322,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.default,McGill0322,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.broad,McGill0029,H3K4me3,chrUn_gl000245,0,36651,2,36651
macs2.default,McGill0029,H3K4me3,chrUn_gl000245,0,36651,2,36651
macs2.default,McGill0107,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.broad,McGill0107,H3K4me3,chrUn_gl000245,0,36651,1,36651
macs2.broad,McGill0267,H3K36me3,chrUn_gl000246,0,38154,1,38154
macs2.default,McGill0267,H3K36me3,chrUn_gl000246,0,38154,1,38154
macs2.broad,McGill0091,H3K4me3,chrUn_gl000246,0,38154,1,38154
macs2.default,McGill0091,H3K4me3,chrUn_gl000246,0,38154,1,38154
macs2.broad,McGill0106,H3K4me3,chrUn_gl000247,0,36422,5,36422
macs2.default,McGill0106,H3K4me3,chrUn_gl000247,0,36422,5,36422
macs2.default,McGill0101,H3K4me3,chrUn_gl000247,0,36422,7,36422
macs2.broad,McGill0101,H3K4me3,chrUn_gl000247,0,36422,7,36422
macs2.default,McGill0104,H3K4me3,chrUn_gl000247,0,36422,8,36422
macs2.broad,McGill0104,H3K4me3,chrUn_gl000247,0,36422,5,36422
macs2.default,McGill0102,H3K4me3,chrUn_gl000247,0,36422,8,36422
macs2.broad,McGill0102,H3K4me3,chrUn_gl000247,0,36422,6,36422
macs2.broad,McGill0107,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.default,McGill0107,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.broad,McGill0011,H3K36me3,chrUn_gl000247,0,36422,2,36422
macs2.default,McGill0011,H3K36me3,chrUn_gl000247,0,36422,2,36422
macs2.broad,McGill0322,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.default,McGill0322,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.default,McGill0058,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.broad,McGill0058,H3K4me3,chrUn_gl000247,0,36422,1,36422
macs2.default,McGill0029,H3K36me3,chrUn_gl000247,0,36422,1,36422
macs2.broad,McGill0029,H3K36me3,chrUn_gl000247,0,36422,1,36422
macs2.broad,McGill0022,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0022,H3K36me3,chrUn_gl000249,0,38502,7,38502
macs2.broad,McGill0036,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.broad,McGill0079,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.default,McGill0079,H3K36me3,chrUn_gl000249,0,38502,4,38502
macs2.default,McGill0036,H3K36me3,chrUn_gl000249,0,38502,8,38502
macs2.broad,McGill0011,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.default,McGill0011,H3K36me3,chrUn_gl000249,0,38502,10,38502
macs2.broad,McGill0104,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0104,H3K36me3,chrUn_gl000249,0,38502,8,38502
macs2.broad,McGill0322,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0322,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0001,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0037,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.broad,McGill0009,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.default,McGill0009,H3K36me3,chrUn_gl000249,0,38502,9,38502
macs2.broad,McGill0013,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0023,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.broad,McGill0002,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0026,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.broad,McGill0026,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0019,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.broad,McGill0019,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0029,H3K36me3,chrUn_gl000249,0,38502,7,38502
macs2.broad,McGill0029,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.broad,McGill0107,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0004,H3K36me3,chrUn_gl000249,0,38502,9,38502
macs2.broad,McGill0004,H3K36me3,chrUn_gl000249,0,38502,4,38502
macs2.broad,McGill0101,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.default,McGill0101,H3K36me3,chrUn_gl000249,0,38502,6,38502
macs2.default,McGill0106,H3K36me3,chrUn_gl000249,0,38502,6,38502
macs2.broad,McGill0106,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0005,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.default,McGill0005,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.broad,McGill0027,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0002,H3K36me3,chrUn_gl000249,0,38502,8,38502
macs2.default,McGill0012,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0012,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.broad,McGill0024,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.default,McGill0001,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.broad,McGill0025,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0025,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0023,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.broad,McGill0008,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0008,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.default,McGill0102,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.broad,McGill0102,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.default,McGill0024,H3K36me3,chrUn_gl000249,0,38502,7,38502
macs2.default,McGill0027,H3K36me3,chrUn_gl000249,0,38502,7,38502
macs2.default,McGill0013,H3K36me3,chrUn_gl000249,0,38502,5,38502
macs2.default,McGill0107,H3K36me3,chrUn_gl000249,0,38502,3,38502
macs2.broad,McGill0016,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.default,McGill0016,H3K36me3,chrUn_gl000249,0,38502,1,38502
macs2.default,McGill0037,H3K36me3,chrUn_gl000249,0,38502,2,38502
macs2.broad,McGill0016,H3K4me3,chrX,60000,94821,2,34821
macs2.default,McGill0016,H3K4me3,chrX,60000,94821,2,34821
PeakSegPipeline,McGill0022,H3K4me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0019,H3K4me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0036,H3K4me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0012,H3K4me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0014,H3K4me3,chrX,60000,94821,1,34821
macs2.default,McGill0014,H3K4me3,chrX,60000,94821,1,34821
macs2.broad,McGill0014,H3K4me3,chrX,60000,94821,1,34821
macs2.default,McGill0012,H3K4me3,chrX,60000,94821,2,34821
macs2.broad,McGill0012,H3K4me3,chrX,60000,94821,2,34821
macs2.default,McGill0022,H3K4me3,chrX,60000,94821,2,34821
macs2.broad,McGill0022,H3K4me3,chrX,60000,94821,1,34821
macs2.broad,McGill0037,H3K4me3,chrX,60000,94821,2,34821
macs2.default,McGill0037,H3K4me3,chrX,60000,94821,2,34821
macs2.default,McGill0019,H3K4me3,chrX,60000,94821,2,34821
macs2.broad,McGill0019,H3K4me3,chrX,60000,94821,1,34821
macs2.default,McGill0036,H3K4me3,chrX,60000,94821,1,34821
macs2.broad,McGill0036,H3K4me3,chrX,60000,94821,1,34821
macs2.broad,McGill0003,H3K4me3,chrX,60000,94821,1,34821
macs2.default,McGill0003,H3K4me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0022,H3K36me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0023,H3K36me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0036,H3K36me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0037,H3K36me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0012,H3K36me3,chrX,60000,94821,1,34821
PeakSegPipeline,McGill0011,H3K36me3,chrX,60000,94821,1,34821
macs2.broad,McGill0022,H3K36me3,chrX,60000,94821,2,34821
macs2.default,McGill0022,H3K36me3,chrX,60000,94821,2,34821
macs2.default,McGill0023,H3K36me3,chrX,60000,94821,4,34821
macs2.broad,McGill0023,H3K36me3,chrX,60000,94821,3,34821
PeakSegPipeline,McGill0019,H3K4me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0036,H3K4me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0012,H3K4me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0014,H3K4me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0005,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0016,H3K4me3,chrX,144821,231384,4,86563
macs2.broad,McGill0016,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0012,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0012,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0014,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0014,H3K4me3,chrX,144821,231384,4,86563
macs2.broad,McGill0037,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0037,H3K4me3,chrX,144821,231384,4,86563
macs2.default,McGill0036,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0036,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0019,H3K4me3,chrX,144821,231384,4,86563
macs2.default,McGill0019,H3K4me3,chrX,144821,231384,5,86563
macs2.default,McGill0005,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0005,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0022,H3K4me3,chrX,144821,231384,4,86563
macs2.default,McGill0022,H3K4me3,chrX,144821,231384,4,86563
PeakSegPipeline,McGill0036,H3K36me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0037,H3K36me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0011,H3K36me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0079,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0011,H3K4me3,chrX,144821,231384,4,86563
macs2.broad,McGill0011,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0079,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0079,H3K4me3,chrX,144821,231384,5,86563
macs2.broad,McGill0008,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0008,H3K4me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0101,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0016,H3K36me3,chrX,144821,231384,10,86563
macs2.broad,McGill0016,H3K36me3,chrX,144821,231384,5,86563
macs2.broad,McGill0022,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0101,H3K4me3,chrX,144821,231384,6,86563
